hgnc_id	GeneSymbol	gene	length	CDS_length	TSSD	pLI	LOEUF	ABC_count	ABC_length_per_type	Roadmap_count	Roadmap_length_per_type	promoter_count	connect_decile	connect_quantile	connectedness	PPI_degree_decile	PPI_degree_quantile	PPI_degree_cat	TF	hs	HI
HGNC:16290	ENSG00000197323	TRIM33	118.412	3.384	8	1	0.086	105	1.1534	108	2.88333333333333	6	4	2	1	8	4	1	0	0.367181760680095	1
HGNC:975	ENSG00000116752	BCAS2	14.072	0.678	9	2.7764e-08	1.329	88	1.45431818181818	80	0.4475	2	0	0	0	10	5	1	0	0.00274721355075953	0
HGNC:24748	ENSG00000175984	DENND2C	87.574	2.787	9	5.9524e-12	0.723	86	1.49389534883721	60	0.673333333333333	3	0	0	0	1	1	1	0	0.0150350802327939	0
HGNC:468	ENSG00000116748	AMPD1	22.528	2.244	9	1.9099e-21	1.202	29	1.23386206896552	38	1.17368421052632	3	3	2	1	6	3	1	0	2.29027351034755e-06	0
HGNC:7989	ENSG00000213281	NRAS	12.302	0.57	9	0.49009	0.612	87	1.28745977011494	1	0.2	2	0	0	0	10	5	1	0	0.0639549465039727	0
HGNC:29905	ENSG00000009307	CSDE1	41.763	2.535	9	1	0.144	70	1.21741428571429	94	1.36170212765957	6	0	0	0	6	3	1	0	0.385491121517918	1
HGNC:26119	ENSG00000052723	SIKE1	11.206	0.636	9	0.19572	0.703	72	1.36931944444444	69	0.284057971014493	2	0	0	0	7	4	1	0	0.032235941576655	0
HGNC:11487	ENSG00000198765	SYCP1	140.507	2.931	10	0.99997	0.22	20	0.8607	36	1.06666666666667	1	0	0	0	7	4	1	0	0.0275660379685729	1
HGNC:12372	ENSG00000134200	TSHB	4.476	0.417	9	0.0083588	1.805	1	1.178	98	2.59387755102041	1	0	0	0	9	5	1	0	0.000191792632404137	0
HGNC:20659	ENSG00000134198	TSPAN2	41.492	0.666	8	2.3496e-05	1.165	101	1.75984158415842	102	3.07058823529412	1	9	5	1	2	1	1	0	0.00553845447183964	0
HGNC:7808	ENSG00000134259	NGF	52.866	0.726	5	0.82026	0.528	60	2.33335	84	4.58809523809524	2	5	3	1	9	5	1	0	0.141106370110198	0
HGNC:15512	ENSG00000173218	VANGL1	56.254	1.575	5	0.020285	0.596	122	2.18991803278689	103	3.99805825242718	7	3	2	1	6	3	1	0	0.027044378158658	0
HGNC:1513	ENSG00000118729	CASQ2	68.693	1.2	5	1.3885e-12	1.375	23	2.83134782608696	62	2.71290322580645	7	10	5	1	6	3	1	0	0.00871792222023194	0
HGNC:7818	ENSG00000177551	NHLH2	7.54	0.408	4	0.57964	1.087	23	2.5475652173913	108	2.21666666666667	4	1	1	1	2	1	1	1	0.0718638747911801	0
HGNC:20301	ENSG00000163393	SLC22A15	93.541	1.644	5	2.516e-09	0.944	117	2.3295641025641	91	1.86373626373626	5	3	2	1	0	0	0	0	0.000953417633587018	0
HGNC:26787	ENSG00000173212	MAB21L3	26.75	1.089	6	9.6909e-07	1.075	58	2.79455172413793	11	0.272727272727273	3	0	0	0	2	1	1	0	0.000195560802158252	0
HGNC:799	ENSG00000163399	ATP1A1	37.593	3.072	5	1	0.121	129	2.19091472868217	111	3.62702702702703	19	10	5	1	9	5	1	0	0.402756288434303	1
HGNC:1688	ENSG00000116815	CD58	56.505	0.753	7	0.25092	0.653	129	2.82765891472868	108	5.3537037037037	1	6	3	1	3	2	1	0	0.185498174478253	0
HGNC:5950	ENSG00000143061	IGSF3	93.356	3.645	7	0.26474	0.368	95	2.94250526315789	104	4.23269230769231	1	0	0	0	2	1	1	0	0.0329397334109468	0
HGNC:1639	ENSG00000116824	CD2	14.799	1.056	8	0.47108	0.624	52	3.59321153846154	86	7.2906976744186	3	10	5	1	7	4	1	0	0.15951960295205	0
HGNC:9601	ENSG00000134247	PTGFRN	80.437	2.64	8	0.00047574	0.538	115	3.08895652173913	111	4.93873873873874	3	8	4	1	4	2	1	0	0.0264647112577922	0
HGNC:5949	ENSG00000134256	CD101	34.802	3.066	8	3.2831e-13	0.85	61	2.74524590163934	89	2.71011235955056	1	2	1	1	2	1	1	0	0.000299561054017786	0
HGNC:12398	ENSG00000116830	TTF2	47.127	3.489	8	1.0026e-22	0.884	123	2.30371544715447	93	1.18709677419355	2	0	0	0	6	3	1	0	0.000819643822437437	0
HGNC:19018	ENSG00000134253	TRIM45	11.527	1.743	8	2.061e-08	1.08	108	2.00390740740741	100	1.28	1	0	0	0	4	2	1	0	0.000396978165082527	0
HGNC:28873	ENSG00000134258	VTCN1	67.373	0.858	7	1.3669e-12	1.848	37	2.13162162162162	69	2.31594202898551	2	0	0	0	0	0	0	0	0.00501183529216691	0
HGNC:6822	ENSG00000198162	MAN1A2	161.423	1.926	6	0.99892	0.235	107	2.17114018691589	73	0.684931506849315	7	2	1	1	4	2	1	0	0.315438239339862	1
HGNC:24712	ENSG00000183508	TENT5C	22.341	1.176	5	0.94762	0.322	116	2.44594827586207	110	4.14	6	9	5	1	6	3	1	0	0.178446498256156	1
HGNC:18010	ENSG00000196505	GDAP2	66.137	1.494	3	1.4591e-09	0.897	103	1.97727184466019	65	0.304615384615385	2	0	0	0	3	2	1	0	0.00502623997618876	0
HGNC:12755	ENSG00000065183	WDR3	36.823	2.832	3	2.0951e-13	0.73	103	1.97727184466019	25	0.232	2	0	0	0	9	5	1	0	0.000406493850586432	0
HGNC:26620	ENSG00000155761	SPAG17	231.638	6.672	2	1.1892e-24	0.626	85	2.35096470588235	4	0.25	2	5	3	1	1	1	1	0	0.0102671491257255	0
HGNC:11594	ENSG00000092607	TBX15	106.51	1.809	3	0.65773	0.437	33	3.84987878787879	93	3.18279569892473	8	6	3	1	2	1	1	1	0.0462273523354271	0
HGNC:12730	ENSG00000116874	WARS2	109.438	1.083	4	0.050885	0.666	64	1.47746875	76	0.623684210526316	2	1	1	1	5	3	1	0	0.0215779856528448	0
HGNC:4810	ENSG00000116882	HAO2	25.351	1.095	8	5.9977e-10	1.265	12	1.90433333333333	87	2.82528735632184	2	5	3	1	5	3	1	0	0.00041449243638698	0
HGNC:5218	ENSG00000203859	HSD3B2	8.104	1.119	9	7.176e-08	1.619	13	1.18538461538462	29	1.68965517241379	1	0	0	0	2	1	1	0	0.00031925091451352	0
HGNC:5217	ENSG00000203857	HSD3B1	7.856	1.122	8	2.3984e-07	1.442	21	2.637	33	0.76969696969697	2	0	0	0	1	1	1	0	0.0113980106911706	0
HGNC:32034	ENSG00000143067	ZNF697	28.889	1.638	8	0.0039276	0.891	117	1.95322222222222	95	2.14947368421053	2	4	2	1	2	1	1	1	0.0382490752803898	0
HGNC:8923	ENSG00000092621	PHGDH	95.807	1.602	8	0.00013308	0.778	119	2.11412605042017	91	1.26593406593407	4	8	4	1	8	4	1	0	0.00780027959643878	0
HGNC:5008	ENSG00000134240	HMGCS2	20.903	1.527	8	4.3354e-14	1.201	36	2.90711111111111	98	4.79795918367347	2	5	3	1	8	4	1	0	0.00181358368407046	0
HGNC:22977	ENSG00000134193	REG4	17.563	0.477	8	0.00075276	1.252	12	3.89916666666667	91	5.40659340659341	1	0	0	0	0	0	0	0	0.0462083062615368	0
HGNC:208	ENSG00000134249	ADAM30	2.982	2.373	7	NA	NA	16	1.902625	49	0.546938775510204	2	0	0	0	6	3	1	0	NA	NA
HGNC:7882	ENSG00000134250	NOTCH2	189.19	7.416	5	1	0.116	70	0.804042857142857	86	1.94883720930233	5	0	0	0	9	5	1	0	0.106778520727792	1
HGNC:33593	ENSG00000215784	FAM72D	16.721	0.45	0	0.029905	1.844	0	0	13	0.369230769230769	0	0	0	0	1	1	1	0	NA	0
HGNC:15580	ENSG00000178104	PDE4DIP	240.029	7.449	17	2.6099e-37	0.824	130	6.46195384615385	106	2.59433962264151	35	0	0	0	7	4	1	0	0.000245445118998284	0
HGNC:10700	ENSG00000265808	SEC22B	21.945	0.648	18	NA	NA	131	5.76869465648855	0	0	5	0	0	0	10	5	1	0	NA	NA
HGNC:18012	ENSG00000177144	NUDT4B	3.62	0.546	20	NA	NA	122	1.94561475409836	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:31862	ENSG00000264343	NOTCH2NLA	82.868	0.822	20	0.60972	0.658	112	3.44697321428571	102	4.30392156862745	1	0	0	0	8	4	1	0	NA	0
HGNC:53923	ENSG00000286019	NOTCH2NLB	72.966	0.75	20	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:53925	ENSG00000286106	NOTCH2NLR	72.978	0.939	20	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:53924	ENSG00000286219	NOTCH2NLC	80.169	0.882	20	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:31992	ENSG00000271425	NBPF10	149.741	11.388	20	4.1008e-85	1.988	108	6.03137962962963	53	0.535849056603774	0	0	0	0	0	0	0	0	0.000691099215530763	0
HGNC:4887	ENSG00000168509	HJV	19.295	1.281	23	0.0042363	0.878	42	5.08333333333333	111	2.87567567567568	3	3	2	1	3	2	1	0	0.0184175255072043	0
HGNC:16952	ENSG00000265972	TXNIP	4.145	1.176	23	0.15918	0.549	130	4.92243846153846	111	7.25945945945946	4	9	5	1	6	3	1	0	0.0412944389581335	0
HGNC:28466	ENSG00000121851	POLR3GL	14.164	0.657	23	2.3404e-05	1.165	131	4.53085496183206	110	4.58909090909091	2	3	2	1	8	4	1	0	0.000780097668652531	0
HGNC:27639	ENSG00000272031	ANKRD34A	5.132	1.491	23	0.98103	0.247	131	4.53085496183206	111	3.1027027027027	8	3	2	1	1	1	1	0	0.174269939329408	1
HGNC:28715	ENSG00000271601	LIX1L	24.601	1.014	23	0.00034864	0.922	131	4.21311450381679	110	2.20363636363636	6	0	0	0	3	2	1	0	0.056845210626737	0
HGNC:9905	ENSG00000265241	RBM8A	6.121	0.525	23	0.57268	0.564	131	4.33961832061069	61	0.822950819672131	1	0	0	0	10	5	1	0	0.188455800853747	0
HGNC:8853	ENSG00000131779	PEX11B	7.358	0.78	23	0.00013346	1.08	131	4.1243893129771	108	1.18888888888889	2	3	2	1	4	2	1	0	0.0170860455570007	0
HGNC:6135	ENSG00000143127	ITGA10	18.899	3.504	23	2.4464e-19	0.785	89	4.34019101123595	110	2.38181818181818	2	8	4	1	6	3	1	0	0.000715595350293808	0
HGNC:26323	ENSG00000198483	ANKRD35	19.317	3.006	23	1.6568e-25	1.081	115	4.3495652173913	90	0.731111111111111	2	5	3	1	2	1	1	0	0.00133157532872251	0
HGNC:16861	ENSG00000131788	PIAS3	11.313	1.887	23	0.98499	0.301	131	4.25761832061069	85	1.32705882352941	8	8	4	1	8	4	1	0	0.046119943862832	1
HGNC:26618	ENSG00000186364	NUDT17	3.324	0.987	22	1.1109e-07	1.175	131	4.4002213740458	82	0.473170731707317	2	1	1	1	0	0	0	0	0.00202052226275804	0
HGNC:30076	ENSG00000186141	POLR3C	20.359	1.605	21	5.0277e-12	1.03	131	4.28895419847328	105	1.09142857142857	4	0	0	0	9	5	1	0	0.000322769522688831	0
HGNC:18154	ENSG00000265491	RNF115	85.2	0.915	21	0.002366	0.807	131	4.28895419847328	73	0.608219178082192	6	0	0	0	10	5	1	0	0.0441263677412736	0
HGNC:17013	ENSG00000117281	CD160	19.816	0.705	15	6.8425e-05	1.513	35	5.27528571428571	43	0.358139534883721	3	3	2	1	3	2	1	0	3.52395772680878e-05	0
HGNC:8821	ENSG00000174827	PDZK1	37.289	1.56	15	1.1586e-09	1.714	55	5.28630909090909	65	2.18153846153846	11	0	0	0	7	4	1	0	0.000127511149240261	0
HGNC:31984	ENSG00000117262	GPR89A	62.666	1.368	15	6.6612e-14	1.485	117	3.61428205128205	40	0.315	0	0	0	0	4	2	1	0	0.000456869451501999	0
HGNC:9379	ENSG00000131791	PRKAB2	17.444	0.819	4	0.72559	0.485	126	2.33855555555556	98	1.26122448979592	6	10	5	1	10	5	1	0	0.168205781844742	0
HGNC:3773	ENSG00000131781	FMO5	67.77	1.602	4	3.6951e-15	1.448	124	2.86789516129032	105	1.8	7	0	0	0	6	3	1	0	7.7685856809151e-05	0
HGNC:1916	ENSG00000131778	CHD1L	53.142	2.694	4	1.0034e-36	1.299	129	2.54927131782946	102	1.48823529411765	3	7	4	1	9	5	1	0	0.00136134976275225	0
HGNC:1008	ENSG00000116128	BCL9	84.746	4.281	7	0.49607	0.381	99	2.68810101010101	110	4.03090909090909	5	3	2	1	6	3	1	0	0.0402230121353841	0
HGNC:29609	ENSG00000162836	ACP6	41.193	1.287	7	2.3344e-13	1.387	129	2.10599224806202	81	0.960493827160494	3	0	0	0	5	3	1	0	0.00893789729719223	0
HGNC:4279	ENSG00000265107	GJA5	17.134	1.077	4	0.017871	0.813	30	4.0635	67	2.45074626865672	10	8	4	1	4	2	1	0	0.0920298533549099	0
HGNC:4281	ENSG00000121634	GJA8	6.475	1.302	4	0.002205	0.999	7	4.51914285714286	1	0.2	2	0	0	0	2	1	1	0	0.0101414744301487	0
HGNC:13840	ENSG00000188092	GPR89B	65.318	1.368	4	0.00021519	1.24	79	1.89375949367089	52	0.611538461538462	0	0	0	0	4	2	1	0	0.000148044081545673	0
HGNC:53889	ENSG00000270339	PPIAL4H	0.759	0.495	2	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:28791	ENSG00000266338	NBPF15	40.286	2.013	2	6.0603e-07	1.931	0	0	34	0.394117647058824	1	0	0	0	1	1	1	0	NA	0
HGNC:33997	ENSG00000271567	PPIAL4E	0.759	0.495	2	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:32060	ENSG00000273213	H3-2	11.43	0.411	14	0.0037116	1.921	0	0	28	0.5	0	0	0	0	8	4	1	0	0.0726360886495171	0
HGNC:3613	ENSG00000150337	FCGR1A	9.004	1.125	22	0.00013116	1.083	0	0	20	0.52	0	0	0	0	9	5	1	0	0.000104280506041474	0
HGNC:24700	ENSG00000203814	H2BC18	29.683	0.405	24	0.004633	1.901	0	0	64	0.659375	2	0	0	0	10	5	1	0	0.00405111489008703	0
HGNC:25311	ENSG00000183598	H3C13	0.468	0.411	24	0.00070344	1.924	82	1.70576829268293	70	0.634285714285714	0	0	0	0	0	0	0	0	NA	0
HGNC:4794	ENSG00000270882	H4C14	7.118	0.312	25	NA	NA	0	0	90	0.902222222222222	0	0	0	0	0	0	0	0	NA	NA
HGNC:20503	ENSG00000203811	H3C14	0.521	0.411	25	NA	NA	0	0	80	0.9925	0	0	0	0	8	4	1	0	NA	NA
HGNC:29668	ENSG00000288859	H2AC19	0.533	0.393	25	NA	NA	0	0	104	0.763461538461538	0	0	0	0	9	5	1	0	NA	NA
HGNC:20505	ENSG00000203852	H3C15	0.517	0.411	25	NA	NA	0	0	82	1.0390243902439	0	0	0	0	9	5	1	0	NA	NA
HGNC:29607	ENSG00000270276	H4C15	7.118	0.312	25	NA	NA	0	0	91	0.923076923076923	0	0	0	0	0	0	0	0	NA	NA
HGNC:4760	ENSG00000184678	H2BC21	2.223	0.381	26	0.54518	1.207	100	0.76828	81	0.451851851851852	2	0	0	0	10	5	1	0	0.0678697297686337	0
HGNC:4738	ENSG00000184260	H2AC20	0.493	0.39	26	0.18727	1.589	100	0.76828	28	0.435714285714286	0	0	0	0	10	5	1	0	0.0703229369154494	0
HGNC:20508	ENSG00000184270	H2AC21	0.496	0.393	26	0.61467	0.976	101	0.804960396039604	77	0.87012987012987	1	0	0	0	10	5	1	0	0.0868822961391245	0
HGNC:24263	ENSG00000178096	BOLA1	12.911	0.414	26	0.03816	1.777	122	1.5816393442623	71	0.352112676056338	4	3	2	1	5	3	1	0	0.107375772173261	0
HGNC:20566	ENSG00000159164	SV2A	14.526	2.229	26	0.22782	0.414	68	2.53920588235294	93	0.875268817204301	2	0	0	0	8	4	1	0	0.0381757044704728	0
HGNC:10771	ENSG00000143368	SF3B4	4.486	1.275	26	0.99176	0.208	130	1.79632307692308	44	0.372727272727273	3	0	0	0	10	5	1	0	0.236589654474048	1
HGNC:24307	ENSG00000014914	MTMR11	8.229	2.13	25	4.7707e-23	1.086	85	2.22382352941176	108	2.57407407407407	6	8	4	1	1	1	1	0	0.000444270022666094	0
HGNC:16683	ENSG00000264522	OTUD7B	72.97	2.532	27	0.011339	0.478	130	2.16222307692308	87	3.00689655172414	5	0	0	0	6	3	1	0	0.0361528916837157	0
HGNC:14579	ENSG00000136631	VPS45	78.171	1.932	28	5.094e-06	0.658	128	2.255796875	42	0.261904761904762	5	5	3	1	8	4	1	0	0.0247921128454655	0
HGNC:24310	ENSG00000023902	PLEKHO1	15.543	1.23	30	0.48341	0.481	130	2.58169230769231	90	1.29111111111111	7	10	5	1	6	3	1	0	0.290347111607327	0
HGNC:16673	ENSG00000143401	ANP32E	17.787	0.807	32	0.84376	0.423	131	2.33148854961832	75	0.610666666666667	10	5	3	1	6	3	1	0	0.0787473250025711	0
HGNC:1372	ENSG00000118298	CA14	7.832	1.014	32	5.9231e-16	1.459	61	2.65729508196721	98	1.2734693877551	9	0	0	0	6	3	1	0	0.000137570919488175	0
HGNC:29509	ENSG00000117362	APH1A	4.181	0.798	33	0.79479	0.45	128	2.163609375	52	0.380769230769231	8	7	4	1	7	4	1	0	0.190914515644508	0
HGNC:26258	ENSG00000118292	C1orf54	12.727	0.396	33	0.0002318	1.577	90	1.85852222222222	27	0.266666666666667	2	2	1	1	0	0	0	0	0.0453704472031446	0
HGNC:25200	ENSG00000159208	CIART	4.552	1.158	32	0.79141	0.452	94	2.41281914893617	90	0.506666666666667	1	0	0	0	3	2	1	0	0.17643733120173	0
HGNC:14046	ENSG00000266472	MRPS21	15.133	0.264	32	0.061313	1.564	125	2.249888	0	0	2	0	0	0	10	5	1	0	0.125483149351408	0
HGNC:17348	ENSG00000117360	PRPF3	31.781	2.052	31	1	0.068	125	1.850688	79	0.792405063291139	4	0	0	0	10	5	1	0	0.409091701646273	1
HGNC:29039	ENSG00000163125	RPRD2	113.475	4.386	26	1	0.064	121	1.74799173553719	69	1.14782608695652	8	10	5	1	9	5	1	0	0.37947677407935	1
HGNC:30740	ENSG00000143374	TARS2	20.188	2.157	24	1.2185e-12	0.841	129	2.46670542635659	106	1.89622641509434	1	0	0	0	4	2	1	0	0.00848608133590158	0
HGNC:3153	ENSG00000143369	ECM1	5.727	1.704	24	4.6627e-14	1.126	110	2.39098181818182	81	1.40493827160494	2	10	5	1	5	3	1	0	0.000444078073222814	0
HGNC:19706	ENSG00000143382	ADAMTSL4	11.568	3.294	27	2.6008e-28	1.093	119	2.69780672268908	109	1.67889908256881	3	9	5	1	7	4	1	0	0.00439194072390792	0
HGNC:6943	ENSG00000143384	MCL1	18.843	1.053	29	0.96349	0.29	130	3.13118461538462	101	1.12871287128713	2	10	5	1	8	4	1	0	0.163000985445283	1
HGNC:3360	ENSG00000143420	ENSA	28.761	0.564	29	0.34917	0.719	130	2.78756923076923	46	0.339130434782609	3	0	0	0	5	3	1	0	0.134204871325101	0
HGNC:24882	ENSG00000143457	GOLPH3L	50.924	0.858	34	1.2615e-05	1.064	125	2.41868	23	0.48695652173913	3	0	0	0	7	4	1	0	0.0141090232781917	0
HGNC:25245	ENSG00000143452	HORMAD1	22.835	1.185	35	0.94885	0.343	4	2.007	30	0.506666666666667	3	0	0	0	5	3	1	0	0.272576562320379	1
HGNC:2545	ENSG00000163131	CTSS	35.878	0.996	34	0.34178	0.525	100	2.36413	48	1.40833333333333	9	0	0	0	7	4	1	0	0.015954778894328	0
HGNC:2536	ENSG00000143387	CTSK	14.697	1.167	31	3.0989e-05	0.94	58	2.49218965517241	76	1.20263157894737	3	10	5	1	6	3	1	0	0.000550792299682087	0
HGNC:700	ENSG00000143437	ARNT	66.995	2.37	32	0.99581	0.279	127	1.81645669291339	10	0.36	4	8	4	1	8	4	1	1	0.0815409712291538	1
HGNC:53440	ENSG00000283324	CTXND2	26.156	0.168	32	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA
HGNC:10761	ENSG00000143379	SETDB1	38.481	3.879	33	1	0.201	129	2.24454263565891	110	2.09272727272727	4	4	2	1	9	5	1	1	0.0872026895757193	1
HGNC:14076	ENSG00000143418	CERS2	14.42	1.143	34	0.47978	0.426	131	2.47406106870229	111	3.0036036036036	8	5	3	1	8	4	1	0	0.0910848127810289	0
HGNC:547	ENSG00000143412	ANXA9	13.385	1.038	34	2.9752e-17	1.433	96	2.76946875	109	2.26238532110092	6	8	4	1	2	1	1	0	0.000200230300897262	0
HGNC:25648	ENSG00000143409	MINDY1	11.827	1.41	32	4.5522e-16	1.276	130	2.25363846153846	88	0.681818181818182	16	0	0	0	3	2	1	0	0.000842968507306108	0
HGNC:13420	ENSG00000143363	PRUNE1	27.293	1.365	32	0.0091474	0.661	130	2.25363846153846	109	1.62752293577982	4	0	0	0	7	4	1	0	0.0303132317654858	0
HGNC:16976	ENSG00000163141	BNIPL	11.399	1.074	33	3.0268e-10	1.203	21	1.93014285714286	21	0.961904761904762	2	0	0	0	4	2	1	0	0.00249251476708181	0
HGNC:26045	ENSG00000143443	C1orf56	4.235	1.026	34	9.6918e-06	1.608	115	1.82568695652174	97	1.71340206185567	3	1	1	1	1	1	1	0	0.0108926798665142	0
HGNC:17719	ENSG00000197622	CDC42SE1	19.354	0.24	33	0.0035427	1.63	122	1.67515573770492	109	2.98532110091743	5	9	5	1	3	2	1	0	0.0171338144730986	0
HGNC:16997	ENSG00000213190	MLLT11	9.147	0.273	33	0.52915	1.266	122	1.67515573770492	54	0.57037037037037	13	0	0	0	3	2	1	0	0.0681719677697847	0
HGNC:28441	ENSG00000143458	GABPB2	54.964	1.347	33	5.413e-06	0.879	116	1.40087068965517	94	0.934042553191489	3	0	0	0	6	3	1	0	0.00296417165498273	0
HGNC:10740	ENSG00000143434	SEMA6C	14.946	2.889	32	1.238e-06	0.635	109	1.9205504587156	100	1.242	3	6	3	1	1	1	1	0	0.0200299354635936	0
HGNC:26277	ENSG00000163154	TNFAIP8L2	3.1	0.555	32	0.038364	1.775	100	1.67939	63	0.914285714285714	2	0	0	0	3	2	1	0	5.63195673664847e-05	0
HGNC:23136	ENSG00000163156	SCNM1	13.632	0.693	32	2.9187e-06	1.095	103	1.58433009708738	55	0.458181818181818	4	0	0	0	6	3	1	0	0.00271763714566873	0
HGNC:32070	ENSG00000163155	LYSMD1	6.2	0.684	32	0.017805	1.052	103	1.58433009708738	90	1.22	3	3	2	1	2	1	1	0	0.00515158416986781	0
HGNC:11874	ENSG00000163157	TMOD4	6.298	1.038	32	1.8344e-08	1.09	68	1.25913235294118	100	0.852	2	4	2	1	2	1	1	0	0.00591439832235574	0
HGNC:11644	ENSG00000163159	VPS72	19.017	1.128	32	0.00020208	0.847	120	1.40948333333333	93	0.733333333333333	1	3	2	1	9	5	1	0	0.028358589754533	0
HGNC:8994	ENSG00000143398	PIP5K1A	51.587	1.689	31	0.0020938	0.542	115	1.41892173913043	94	1.08510638297872	1	0	0	0	8	4	1	0	0.0291034791872628	0
HGNC:9561	ENSG00000159352	PSMD4	12.77	1.143	32	0.99726	0.172	96	1.31613541666667	68	0.438235294117647	1	0	0	0	10	5	1	0	0.211622338898685	1
HGNC:29277	ENSG00000143373	ZNF687	10.558	3.714	33	0.97101	0.319	68	0.827470588235294	43	0.488372093023256	3	0	0	0	7	4	1	1	0.0210504274962702	1
HGNC:8984	ENSG00000143393	PI4KB	35.918	2.487	34	0.86607	0.345	112	1.30097321428571	94	0.880851063829787	5	4	2	1	8	4	1	0	0.0965209949456743	0
HGNC:9986	ENSG00000143390	RFX5	6.686	1.851	36	1.9605e-11	1.104	116	1.16568103448276	106	1.05283018867925	5	2	1	1	5	3	1	1	0.016809479660163	0
HGNC:10719	ENSG00000143416	SELENBP1	8.403	1.545	37	3.2268e-16	1.294	63	1.53153968253968	86	2.22790697674419	2	9	5	1	5	3	1	0	0.0017835006419764	0
HGNC:9541	ENSG00000159377	PSMB4	2.377	0.795	35	0.0026437	0.793	101	1.47944554455446	17	0.247058823529412	1	8	4	1	9	5	1	0	0.0554227741103178	0
HGNC:18801	ENSG00000143442	POGZ	56.77	4.233	35	1	0.119	114	1.50785087719298	57	0.512280701754386	7	6	3	1	6	3	1	0	0.49169645822179	1
HGNC:17429	ENSG00000143375	CGN	28.182	3.612	32	1.8942e-31	0.948	107	1.4698691588785	111	2.79279279279279	3	8	4	1	9	5	1	0	0.00173721663753029	0
HGNC:12422	ENSG00000143367	TUFT1	43.278	1.173	31	0.00010612	0.711	114	1.32855263157895	111	4.84144144144144	1	0	0	0	5	3	1	0	0.0214124109582778	0
HGNC:20073	ENSG00000143376	SNX27	87.085	1.626	29	0.99977	0.192	100	1.51018	67	0.441791044776119	3	0	0	0	5	3	1	0	0.171245193269881	1
HGNC:11967	ENSG00000159409	CELF3	16.745	1.4	24	0.76757	0.392	34	2.07652941176471	110	2.21090909090909	6	0	0	0	2	1	1	0	0.0498824171610045	0
HGNC:26686	ENSG00000178796	RIIAD1	19.372	0.309	24	3.1906e-05	1.906	77	1.88215584415584	109	2.24587155963303	2	3	2	1	1	1	1	0	0.0101641936333413	0
HGNC:14277	ENSG00000143436	MRPL9	3.849	0.804	24	0.00015633	1.052	88	1.50603409090909	0	0	2	0	0	0	10	5	1	0	0.00925674456997245	0
HGNC:8097	ENSG00000143450	OAZ3	8.435	0.708	24	2.2775e-05	1.432	7	1.36842857142857	107	1.88785046728972	3	0	0	0	5	3	1	0	0.000287235973421786	0
HGNC:11713	ENSG00000182134	TDRKH	21.309	1.686	23	0.032356	0.52	105	1.64624761904762	60	0.426666666666667	2	2	1	1	6	3	1	0	0.139933675027157	0
HGNC:31814	ENSG00000213171	LINGO4	5.155	1.782	23	8.2397e-05	1.17	13	1.97876923076923	89	1.10786516853933	0	1	1	1	0	0	0	0	0.000644602120729828	0
HGNC:10260	ENSG00000143365	RORC	25.774	1.557	23	0.99985	0.161	57	2.16708771929825	105	4.59809523809524	6	5	3	1	7	4	1	1	0.000296066922912567	1
HGNC:37210	ENSG00000225556	C2CD4D	2.738	1.062	23	0.13012	1.798	73	2.12609589041096	78	0.669230769230769	0	2	1	1	0	0	0	0	NA	0
HGNC:26755	ENSG00000196407	THEM5	6.611	0.744	22	3.7917e-11	1.869	15	1.9104	102	1.43333333333333	3	0	0	0	1	1	1	0	1.51137822193295e-05	0
HGNC:17947	ENSG00000159445	THEM4	38.771	0.723	21	3.8919e-07	1.612	125	2.06848	97	2.49896907216495	7	0	0	0	4	2	1	0	0.000722813075110791	0
HGNC:10487	ENSG00000197747	S100A10	10.944	0.294	21	0.16843	1.664	124	2.6871935483871	104	3.10961538461538	7	9	5	1	6	3	1	0	0.0672820197278593	0
HGNC:10488	ENSG00000163191	S100A11	15.401	0.318	21	0.0084662	1.802	126	2.2185873015873	103	2.88155339805825	10	0	0	0	7	4	1	0	6.0250850252524e-05	0
HGNC:31796	ENSG00000182898	TCHHL1	4.923	2.715	23	0.58371	1.074	9	2.86144444444444	1	0.2	1	2	1	1	0	0	0	0	0.0771686050978334	0
HGNC:11791	ENSG00000159450	TCHH	9.127	5.832	24	4.7135e-24	0.98	7	2.37042857142857	5	0.52	1	5	3	1	1	1	1	0	0.00459745852466182	0
HGNC:26809	ENSG00000215853	RPTN	5.633	2.355	25	2.5475e-05	1.151	35	1.37957142857143	8	0.4	1	2	1	1	2	1	1	0	0.000299553970216869	0
HGNC:20846	ENSG00000197915	HRNR	12.117	8.553	29	0.0004258	1.948	15	0.6794	10	0.32	0	0	0	0	7	4	1	0	0.000495787759190403	0
HGNC:3748	ENSG00000143631	FLG	23.074	12.186	31	0.00028793	1.96	15	1.3002	24	0.9	3	0	0	0	5	3	1	0	NA	0
